Applicant_ID,Annual_Income,Applicant_Age,Work_Experience,Marital_Status,House_Ownership,Vehicle_Ownership(car),Occupation,Residence_City,Residence_State,Years_in_Current_Employment,Years_in_Current_Residence,Loan_Default_Risk
97953,2873313,29,17,single,norent_noown,no,Chemical_engineer,Ludhiana,Punjab,7,13,0
73991,1387379,60,8,single,rented,no,Microbiologist,Berhampore,West_Bengal,3,12,0
54418,4493999,57,0,single,rented,no,Technician,Karawal_Nagar,Delhi,0,14,0
83446,6067257,47,5,single,rented,no,Web_designer,Chapra,Bihar,5,13,0
99181,4097229,28,9,single,rented,no,Comedian,Sri_Ganganagar,Rajasthan,9,12,0
14409,250306,23,15,single,rented,no,Design_Engineer,Nadiad,Gujarat,10,14,1
12609,3255548,63,14,single,rented,no,Chef,Agra,Uttar_Pradesh,14,12,0
73018,2813026,68,17,single,rented,yes,Analyst,Guntakal,Andhra_Pradesh,5,14,0
59761,8230848,34,3,single,rented,no,Official,Serampore,West_Bengal,3,14,0
23871,4415868,48,1,single,rented,no,Surgeon,Ballia,Uttar_Pradesh,1,14,0
94274,6543823,50,5,single,rented,yes,Geologist,Kurnool[18],Andhra_Pradesh,5,13,0
92514,6410485,75,7,single,rented,yes,Artist,Tadepalligudem,Andhra_Pradesh,7,10,0
69590,8557058,33,2,single,rented,no,Industrial_Engineer,Deoghar,Jharkhand,2,14,1
95922,8752516,33,2,married,owned,no,Architect,Thanjavur,Tamil_Nadu,2,10,0
96240,5278563,52,8,single,rented,no,Civil_servant,Pimpri-Chinchwad,Maharashtra,5,10,0
76031,8914067,77,18,single,rented,yes,Economist,Delhi_city,Delhi,10,11,0
73048,9232506,75,2,single,rented,no,Design_Engineer,Avadi,Tamil_Nadu,2,11,1
18865,333219,63,1,married,rented,no,Web_designer,Asansol,West_Bengal,1,12,0
10475,4850381,69,6,single,rented,no,Web_designer,Hosur,Tamil_Nadu,6,11,0
2564,5112412,69,9,single,rented,yes,Economist,Raichur,Karnataka,9,12,0
70433,1632386,43,20,single,rented,no,Army_officer,Gudivada,Andhra_Pradesh,11,14,1
62179,951589,66,12,single,rented,yes,Police_officer,Kolkata,West_Bengal,3,12,0
90435,5966818,66,6,single,rented,yes,Lawyer,Sambhal,Uttar_Pradesh,6,14,1
50269,7247559,59,5,single,rented,no,Surgeon,Aurangabad[39],Bihar,5,11,0
4457,8251849,66,16,married,rented,yes,Aviator,Sultan_Pur_Majra,Delhi,14,12,0
26562,8808852,56,16,single,rented,no,Web_designer,Jhansi,Uttar_Pradesh,3,14,1
67224,5485064,27,2,single,rented,no,Designer,South_Dumdum,West_Bengal,2,12,0
89363,2162632,76,7,single,rented,yes,Software_Developer,Bellary,Karnataka,7,10,1
13866,6034467,33,7,single,owned,no,Magistrate,Nangloi_Jat,Delhi,3,11,0
24587,1629140,33,7,single,rented,no,Analyst,Allahabad,Uttar_Pradesh[5],7,13,0
12583,9139229,43,9,married,rented,no,Official,Gorakhpur,Uttar_Pradesh,9,13,0
49763,6894894,27,7,single,rented,no,Librarian,Vasai-Virar,Maharashtra,7,13,0
38389,9104150,70,14,single,rented,no,Technology_specialist,Hajipur[31],Bihar,11,10,0
69310,9556585,29,1,single,rented,no,Drafter,Ludhiana,Punjab,1,10,0
46449,6641767,35,1,married,rented,no,Surgeon,Shimoga,Karnataka,1,10,0
29055,3757777,24,20,single,rented,yes,Financial_Analyst,Chandigarh_city,Chandigarh,3,13,0
29636,7537196,54,16,single,rented,no,Secretary,Vijayanagaram,Andhra_Pradesh,9,14,0
79071,4120478,68,4,single,rented,no,Librarian,Panihati,West_Bengal,4,14,0
94042,7961712,41,10,single,rented,no,Official,Tinsukia,Assam,10,14,0
35696,9664401,25,9,single,rented,no,Surgeon,Howrah,West_Bengal,6,14,0
23345,957493,72,14,single,rented,no,Aviator,Satara,Maharashtra,9,14,0
62228,2449147,42,3,married,rented,no,Surgeon,Arrah,Bihar,3,12,0
51541,7023655,23,0,single,rented,no,Industrial_Engineer,Morbi,Gujarat,0,13,0
44873,36391,34,7,single,rented,no,Engineer,Delhi_city,Delhi,6,12,0
9775,4407262,64,8,single,rented,yes,Drafter,Kakinada,Andhra_Pradesh,6,11,0
4985,4095222,36,15,single,rented,no,Industrial_Engineer,Vijayanagaram,Andhra_Pradesh,4,11,0
55797,8597260,56,20,single,rented,yes,Scientist,Shimoga,Karnataka,6,14,0
6280,5069739,40,1,single,rented,no,Design_Engineer,Karaikudi,Tamil_Nadu,1,11,0
62936,8442438,23,17,single,norent_noown,no,Mechanical_engineer,Hindupur,Andhra_Pradesh,3,14,0
16380,7357515,50,13,single,rented,yes,Fashion_Designer,Bhopal,Madhya_Pradesh,7,14,0
55184,5646079,40,9,single,rented,no,Firefighter,Ghaziabad,Uttar_Pradesh,9,10,0
26352,1275642,40,11,single,rented,no,Technical_writer,Gangtok,Sikkim,11,10,0
34392,2287264,30,14,single,rented,no,Firefighter,Thanjavur,Tamil_Nadu,4,10,0
38113,8927753,25,17,single,rented,yes,Comedian,Raipur,Chhattisgarh,13,13,0
40409,3125040,56,12,single,rented,no,Drafter,Sirsa,Haryana,11,13,0
52243,6319064,60,13,single,rented,yes,Civil_engineer,Ongole,Andhra_Pradesh,11,12,0
64979,7992060,44,15,single,rented,no,Fashion_Designer,Nagaon,Assam,4,11,0
68768,1380103,33,1,single,rented,yes,Dentist,Solapur,Maharashtra,1,10,0
9091,4325297,26,19,single,rented,no,Comedian,Jalandhar,Punjab,11,10,0
91574,6793519,57,6,single,rented,no,Aviator,Buxar[37],Bihar,6,11,1
70915,3528671,72,2,single,rented,no,Politician,Bhavnagar,Gujarat,2,10,0
43341,7552268,38,6,single,rented,no,Civil_engineer,Berhampore,West_Bengal,5,10,0
66927,8934196,51,18,single,owned,no,Chemical_engineer,Kumbakonam,Tamil_Nadu,3,10,0
5056,5523182,41,16,single,rented,yes,Police_officer,Shahjahanpur,Uttar_Pradesh,7,12,0
92693,5507871,72,5,married,rented,yes,Designer,Kulti,West_Bengal,5,10,0
27722,5272729,28,17,single,rented,no,Computer_operator,Guwahati,Assam,12,10,0
71183,8520822,72,7,single,rented,yes,Police_officer,Kishanganj[35],Bihar,7,11,0
94523,3058911,77,0,single,rented,no,Surgeon,Morena,Madhya_Pradesh,0,10,0
33439,6644494,61,9,single,rented,yes,Air_traffic_controller,Kalyan-Dombivli,Maharashtra,9,12,0
46059,8145267,76,11,single,rented,yes,Scientist,Kochi,Kerala,6,14,1
68698,8986859,56,3,single,owned,yes,Web_designer,Ujjain,Madhya_Pradesh,3,14,0
23002,2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,1
35310,4981446,77,10,single,rented,no,Psychologist,Bangalore,Karnataka,10,11,0
12521,1481287,33,19,single,rented,yes,Fashion_Designer,Nanded,Maharashtra,8,11,0
45669,8697355,54,17,single,rented,no,Architect,Ongole,Andhra_Pradesh,13,12,0
56162,4027323,79,13,single,rented,no,Civil_servant,Nashik,Maharashtra,5,10,0
28724,3168211,44,5,single,rented,no,Chemical_engineer,Phusro,Jharkhand,5,14,0
91099,6425594,75,6,single,rented,no,Secretary,Madurai,Tamil_Nadu,6,11,0
24889,4334154,78,1,single,rented,no,Technical_writer,Bokaro,Jharkhand,1,13,0
81339,2132506,79,11,single,owned,no,Financial_Analyst,Panihati,West_Bengal,11,13,0
54509,6602095,62,15,single,rented,no,Surveyor,Sri_Ganganagar,Rajasthan,8,14,0
57871,4884889,28,13,single,rented,no,Design_Engineer,Bhavnagar,Gujarat,10,12,0
25899,871838,25,4,single,rented,yes,Fashion_Designer,Tiruvottiyur,Tamil_Nadu,4,14,0
45807,4790996,62,16,single,rented,yes,Computer_operator,Motihari[34],Bihar,10,11,0
18998,6474681,31,6,single,rented,no,Civil_engineer,Mumbai,Maharashtra,6,10,0
2182,8666033,52,1,married,rented,no,Politician,Uluberia,West_Bengal,1,12,0
5790,9516861,67,0,single,rented,no,Engineer,Dehri[30],Bihar,0,13,0
82232,4881021,76,18,married,rented,no,Designer,Adoni,Andhra_Pradesh,9,13,0
39152,1141065,65,3,single,rented,no,Flight_attendant,Tinsukia,Assam,3,11,0
53965,2735428,72,20,single,rented,no,Surveyor,Shimla,Himachal_Pradesh,6,14,0
78208,7517800,76,12,single,owned,yes,Chemical_engineer,Darbhanga,Bihar,12,11,0
20213,4899333,30,16,single,rented,yes,Chef,Hapur,Uttar_Pradesh,5,14,0
8231,3204106,27,17,single,rented,no,Magistrate,Ludhiana,Punjab,7,12,0
69516,3392005,61,11,single,rented,no,Petroleum_Engineer,Amroha,Uttar_Pradesh,6,13,0
60737,9264415,51,10,single,rented,yes,Physician,"Khora,_Ghaziabad",Uttar_Pradesh,10,11,0
16406,2218280,34,9,single,rented,no,Psychologist,Gaya,Bihar,9,11,0
2781,1812300,29,19,single,rented,no,Politician,Jodhpur,Rajasthan,11,14,0
25509,62100,45,10,single,rented,yes,Geologist,Ballia,Uttar_Pradesh,5,13,0
63927,3318035,55,4,single,rented,yes,Drafter,Vijayanagaram,Andhra_Pradesh,4,13,0
59863,9126131,29,18,single,rented,no,Hotel_Manager,Tirunelveli,Tamil_Nadu,9,12,0
27145,2252443,77,0,single,rented,no,Surgeon,Chandigarh_city,Chandigarh,0,11,0
34990,3701293,62,20,single,rented,no,Physician,Tumkur,Karnataka,3,11,0
57331,3315193,64,16,single,rented,no,Engineer,Phagwara,Punjab,6,12,0
13258,6543823,50,5,single,rented,yes,Geologist,Kurnool[18],Andhra_Pradesh,5,13,0
92098,9446738,55,2,single,rented,no,Design_Engineer,Mira-Bhayandar,Maharashtra,2,10,0
72549,3092529,49,1,single,rented,no,Fashion_Designer,Kottayam,Kerala,1,10,1
85755,9396804,66,8,married,rented,no,Industrial_Engineer,Bidhannagar,West_Bengal,8,10,0
45961,5695731,32,10,single,rented,no,Flight_attendant,Sikar,Rajasthan,9,11,0
59546,5023719,40,8,single,rented,no,Army_officer,Hosur,Tamil_Nadu,8,14,0
1619,2568258,67,5,single,rented,yes,Official,Pali,Rajasthan,5,11,1
90621,4039148,54,12,married,rented,no,Magistrate,Thoothukudi,Tamil_Nadu,6,14,0
9404,1698437,40,10,single,owned,yes,Magistrate,Bhopal,Madhya_Pradesh,10,11,0
89049,1847709,44,3,single,rented,yes,Scientist,Thiruvananthapuram,Kerala,3,12,1
21500,1412296,50,17,single,rented,yes,Mechanical_engineer,Machilipatnam,Andhra_Pradesh,14,10,0
3379,2582117,54,11,single,rented,yes,Architect,Karnal,Haryana,3,14,1
43132,4634682,78,7,single,rented,no,Flight_attendant,Hajipur[31],Bihar,7,12,0
59789,842194,27,16,single,rented,no,Engineer,Guna,Madhya_Pradesh,10,11,0
85311,7515439,74,6,single,rented,no,Politician,Davanagere,Karnataka,6,11,1
97635,9921748,60,4,single,rented,no,Surveyor,Kakinada,Andhra_Pradesh,4,11,0
84214,2928073,54,13,single,rented,no,Surgeon,Agartala,Tripura,13,14,0
69736,2334618,60,10,single,rented,no,Geologist,Jodhpur,Rajasthan,3,11,0
42703,7403437,77,14,single,rented,no,Technician,Junagadh,Gujarat,10,14,1
48529,9157379,72,13,single,rented,yes,Design_Engineer,Ajmer,Rajasthan,9,10,0
92256,3426767,67,1,single,rented,no,Microbiologist,Bhimavaram,Andhra_Pradesh,1,12,0
48293,4591482,21,15,single,owned,yes,Financial_Analyst,Madhyamgram,West_Bengal,14,10,0
47980,7071461,48,10,single,owned,no,Geologist,Miryalaguda,Telangana,4,12,0
69363,544376,71,19,single,rented,no,Drafter,Silchar,Assam,9,12,0
73061,5867006,21,3,single,rented,no,Technology_specialist,Miryalaguda,Telangana,3,11,0
91638,2340133,48,9,single,rented,no,Computer_hardware_engineer,Chandrapur,Maharashtra,9,10,0
60450,9314999,51,20,married,rented,no,Architect,Proddatur,Andhra_Pradesh,7,10,0
99168,8925422,72,14,single,rented,yes,Aviator,Meerut,Uttar_Pradesh,6,10,0
56555,4380624,48,12,single,owned,no,Hotel_Manager,Bally,West_Bengal,12,12,0
80214,3527423,54,11,married,rented,yes,Software_Developer,Junagadh,Gujarat,5,13,0
53356,5650786,64,0,single,rented,no,Dentist,Guntakal,Andhra_Pradesh,0,13,0
8107,1784853,64,20,married,rented,yes,Designer,Bhalswa_Jahangir_Pur,Delhi,5,14,0
10478,4036960,79,16,single,rented,yes,Engineer,Panipat,Haryana,3,13,1
85047,1519180,59,2,single,rented,yes,Surveyor,Buxar[37],Bihar,2,10,1
24769,5822214,26,12,single,rented,no,Technical_writer,Sambhal,Uttar_Pradesh,4,13,1
43997,4556669,50,2,single,rented,yes,Hotel_Manager,Khammam,Telangana,2,13,0
61346,8236810,40,0,single,rented,yes,Firefighter,Nagpur,Maharashtra,0,12,0
56035,4949034,22,16,single,rented,yes,Physician,Eluru[25],Andhra_Pradesh,14,12,0
88638,6098816,64,10,single,rented,no,Designer,Siwan[32],Bihar,8,10,0
27895,5245448,25,8,single,rented,yes,Technology_specialist,Dindigul,Tamil_Nadu,7,14,0
94270,8287985,54,9,single,rented,yes,Chemical_engineer,Kumbakonam,Tamil_Nadu,9,13,0
36316,954408,28,8,single,rented,yes,Civil_engineer,Proddatur,Andhra_Pradesh,8,13,0
68676,8105757,41,5,single,rented,no,Surgeon,Bardhaman,West_Bengal,4,11,0
79785,9878857,32,16,single,rented,yes,Chemical_engineer,Sirsa,Haryana,11,12,0
94409,1341380,70,17,married,rented,no,Graphic_Designer,Thrissur,Kerala,3,13,0
95543,9904602,51,14,single,rented,no,Dentist,Rajpur_Sonarpur,West_Bengal,6,11,0
33199,4273331,67,17,single,rented,yes,Surgeon,Amritsar,Punjab,6,10,0
2274,1308957,22,20,single,rented,no,Drafter,Chandigarh_city,Chandigarh,3,14,0
95547,5136629,76,6,married,rented,no,Artist,Lucknow,Uttar_Pradesh,6,13,0
36404,4430970,61,5,single,rented,yes,Economist,Jorhat,Assam,5,13,0
92663,4655230,50,4,single,rented,yes,Biomedical_Engineer,Panihati,West_Bengal,4,10,0
81274,1996629,48,16,single,rented,no,Comedian,Farrukhabad,Uttar_Pradesh,9,14,0
90704,9148290,50,15,single,rented,no,Architect,Bhilwara,Rajasthan,12,10,1
64301,9684725,42,8,single,rented,no,Chef,Munger,Bihar,3,13,0
46646,4251239,79,2,single,rented,no,Analyst,Kurnool[18],Andhra_Pradesh,2,14,0
37907,2667227,76,6,single,rented,no,Official,"Khora,_Ghaziabad",Uttar_Pradesh,6,14,0
70486,6445556,24,14,married,rented,no,Physician,Alwar,Rajasthan,10,12,0
56070,4806237,79,10,married,rented,no,Technician,Allahabad,Uttar_Pradesh[5],4,11,0
2153,448452,22,7,single,rented,no,Graphic_Designer,Bhind,Madhya_Pradesh,6,13,1
19153,6126820,49,15,single,rented,yes,Statistician,Chennai,Tamil_Nadu,3,12,0
17486,3118300,77,10,single,rented,no,Drafter,Morbi,Gujarat,9,14,0
8644,6269156,66,6,single,rented,no,Hotel_Manager,Chandrapur,Maharashtra,6,12,0
91379,3259749,45,19,single,rented,no,Web_designer,Lucknow,Uttar_Pradesh,6,13,0
95619,2507092,54,17,single,rented,yes,Surveyor,Jabalpur,Madhya_Pradesh,7,11,0
24789,801797,45,16,single,rented,no,Firefighter,Nangloi_Jat,Delhi,10,14,0
22267,191830,45,9,single,rented,no,Economist,Bally,West_Bengal,9,12,0
42271,4496905,54,11,single,norent_noown,no,Engineer,Dibrugarh,Assam,11,11,0
75511,572808,67,2,single,rented,no,Software_Developer,Kirari_Suleman_Nagar,Delhi,2,13,0
84509,5827981,34,1,single,rented,no,Technical_writer,Deoghar,Jharkhand,1,12,0
87253,6852832,44,10,single,rented,no,Financial_Analyst,Pallavaram,Tamil_Nadu,10,14,0
73893,9737452,41,1,married,rented,no,Graphic_Designer,Agartala,Tripura,1,12,0
76951,5570090,74,1,single,rented,no,Politician,Bardhaman,West_Bengal,1,11,0
27037,2015341,47,6,single,rented,no,Graphic_Designer,Panvel,Maharashtra,6,13,0
73980,9025787,27,9,single,rented,no,Firefighter,Farrukhabad,Uttar_Pradesh,3,14,0
69966,8817647,55,10,single,rented,yes,Army_officer,Kurnool[18],Andhra_Pradesh,10,13,0
56305,8305980,79,19,single,rented,no,Army_officer,Pali,Rajasthan,7,10,0
78527,5542629,22,16,single,rented,no,Technology_specialist,Ludhiana,Punjab,3,13,0
32365,8171432,69,8,single,owned,yes,Engineer,Aligarh,Uttar_Pradesh,6,10,0
4183,4088166,40,7,single,rented,no,Architect,Dhule,Maharashtra,7,14,1
96928,1397357,51,11,married,rented,no,Software_Developer,Haldia,West_Bengal,10,10,0
56080,8905545,27,13,single,rented,yes,Air_traffic_controller,Gopalpur,West_Bengal,11,12,0
78238,8813566,38,20,married,rented,no,Geologist,Raurkela_Industrial_Township,Odisha,6,12,0
63658,8998014,72,13,single,rented,yes,Politician,Pondicherry,Puducherry,9,11,0
24677,4349239,57,5,single,rented,no,Architect,Durg,Chhattisgarh,5,13,0
46898,3295759,41,16,single,rented,no,Consultant,Anantapur,Andhra_Pradesh,9,11,0
40760,8786565,42,5,single,rented,no,Industrial_Engineer,Hindupur,Andhra_Pradesh,4,12,0
36465,9787696,69,5,single,rented,yes,Industrial_Engineer,Aligarh,Uttar_Pradesh,5,12,0
98365,9488176,30,7,single,rented,no,Politician,Hyderabad,Telangana,7,11,0
49567,6237498,52,1,single,rented,yes,Geologist,Kavali,Andhra_Pradesh,1,13,0
55294,2779765,45,11,single,rented,no,Air_traffic_controller,Malegaon,Maharashtra,4,13,0
5773,681770,28,5,single,rented,yes,Computer_operator,Agra,Uttar_Pradesh,5,14,0
86654,9480069,64,2,single,rented,no,Chartered_Accountant,Thoothukudi,Tamil_Nadu,2,10,0
75057,9063924,47,19,single,rented,no,Engineer,Ambarnath,Maharashtra,9,11,0
21657,4065331,70,14,single,rented,no,Civil_engineer,Pune,Maharashtra,9,14,0
14873,4007727,64,3,single,rented,yes,Air_traffic_controller,Warangal[11][12],Telangana,3,11,0
7016,9249971,69,4,single,rented,no,Physician,Pali,Rajasthan,4,14,0
15688,1575975,60,5,single,rented,yes,Consultant,Latur,Maharashtra,5,12,0
90228,3438381,46,6,single,rented,no,Web_designer,Khandwa,Madhya_Pradesh,6,12,0
26749,9633948,78,5,single,rented,no,Scientist,Pallavaram,Tamil_Nadu,5,14,1
25900,4407262,64,8,single,rented,yes,Drafter,Kakinada,Andhra_Pradesh,6,11,0
68679,4942553,33,1,single,rented,no,Librarian,Mahbubnagar,Telangana,1,11,0
76605,1551042,70,18,single,rented,no,Official,Bahraich,Uttar_Pradesh,13,13,1
75593,2241112,28,8,single,rented,no,Police_officer,Sirsa,Haryana,6,14,0
16019,4226060,49,2,single,rented,no,Hotel_Manager,Sikar,Rajasthan,2,11,1
83942,5543622,77,14,single,owned,yes,Microbiologist,Bhopal,Madhya_Pradesh,4,10,0
98828,412310,54,3,married,rented,no,Magistrate,Khandwa,Madhya_Pradesh,3,12,0
9247,6927783,30,3,single,rented,no,Firefighter,Mysore[7][8][9],Karnataka,3,12,0
81563,4792641,40,15,single,rented,yes,Software_Developer,Kakinada,Andhra_Pradesh,13,10,0
18339,2374233,74,3,single,rented,yes,Official,Durgapur,West_Bengal,3,11,0
46642,7351555,58,16,single,rented,yes,Aviator,Kozhikode,Kerala,8,11,0
75778,4184636,55,2,single,rented,yes,Official,Amritsar,Punjab,2,10,0
56223,9280298,51,3,single,rented,no,Lawyer,Amroha,Uttar_Pradesh,3,10,0
71776,7902199,45,1,single,rented,yes,Police_officer,Bokaro,Jharkhand,1,10,0
24676,385066,53,1,single,rented,no,Drafter,Bidar,Karnataka,1,11,0
94947,8121180,78,17,single,rented,no,Statistician,Bhopal,Madhya_Pradesh,3,10,0
37954,9984878,51,18,single,rented,yes,Comedian,Jammu[16],Jammu_and_Kashmir,8,12,0
93110,6868153,27,5,married,owned,yes,Technology_specialist,Tirunelveli,Tamil_Nadu,5,12,0
92754,8367934,39,0,married,norent_noown,no,Comedian,Panipat,Haryana,0,12,0
43815,1099947,48,0,single,rented,no,Librarian,Surat,Gujarat,0,10,0
12994,3711225,56,17,single,rented,no,Computer_operator,Raichur,Karnataka,12,11,0
69884,9673332,70,0,married,rented,yes,Technician,Chennai,Tamil_Nadu,0,12,0
32289,1278713,31,14,single,rented,no,Chemical_engineer,Katihar,Bihar,13,13,0
90605,6917119,44,20,married,rented,yes,Physician,South_Dumdum,West_Bengal,8,11,0
55663,4813212,55,3,single,rented,no,Graphic_Designer,Katihar,Bihar,3,11,0
32686,8262466,46,4,single,rented,no,Chemical_engineer,Phagwara,Punjab,4,13,0
24494,8149390,78,1,single,rented,no,Computer_hardware_engineer,Ratlam,Madhya_Pradesh,1,11,1
33585,2790693,36,18,single,rented,yes,Mechanical_engineer,Dehri[30],Bihar,10,12,0
73591,7151565,58,13,married,rented,no,Artist,Hosur,Tamil_Nadu,13,12,0
51175,5199470,28,16,single,rented,no,Politician,Kakinada,Andhra_Pradesh,4,14,0
76811,2858930,40,8,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,8,13,0
34401,5013574,70,1,single,rented,no,Petroleum_Engineer,Surat,Gujarat,1,11,0
48608,5083653,35,14,single,rented,yes,Statistician,Ambattur,Tamil_Nadu,12,11,0
30197,2478859,57,3,single,rented,no,Design_Engineer,Bellary,Karnataka,3,13,0
21844,4110066,43,0,single,rented,no,Designer,Amroha,Uttar_Pradesh,0,12,0
30257,2541624,32,15,single,rented,no,Hotel_Manager,Agra,Uttar_Pradesh,3,12,0
87820,3648949,65,6,single,rented,yes,Artist,Satara,Maharashtra,6,11,1
32446,8496659,59,12,single,rented,no,Army_officer,Karimnagar,Telangana,8,12,0
40121,9109752,69,16,single,rented,yes,Surveyor,Tinsukia,Assam,7,13,0
79731,9603796,26,6,single,norent_noown,yes,Technician,Munger,Bihar,6,12,0
56855,2318739,59,4,single,rented,no,Computer_operator,Nadiad,Gujarat,4,14,0
81485,9468291,32,0,single,rented,no,Geologist,Visakhapatnam[4],Andhra_Pradesh,0,12,0
2002,9685699,62,6,single,rented,no,Physician,Medininagar,Jharkhand,6,10,0
37721,5431918,40,1,single,rented,no,Artist,Amaravati,Andhra_Pradesh,1,14,0
34105,6861266,58,3,single,rented,yes,Economist,Satara,Maharashtra,3,13,0
71693,132711,75,16,single,norent_noown,no,Physician,Guntur[13],Andhra_Pradesh,3,11,0
26831,432658,52,13,single,rented,no,Police_officer,Sambalpur,Odisha,13,10,0
56877,450688,72,7,single,rented,no,Petroleum_Engineer,Hajipur[31],Bihar,7,14,0
95634,9904501,63,20,single,rented,yes,Petroleum_Engineer,Miryalaguda,Telangana,6,13,0
28848,5648251,48,2,single,rented,yes,Graphic_Designer,Bahraich,Uttar_Pradesh,2,13,0
20687,7797908,22,4,single,rented,yes,Official,Nagercoil,Tamil_Nadu,4,14,0
10124,8064946,21,3,single,rented,yes,Microbiologist,Mangalore,Karnataka,3,12,0
60945,2559472,39,10,single,rented,yes,Hotel_Manager,Ichalkaranji,Maharashtra,10,10,0
20483,2724690,56,1,single,rented,yes,Civil_servant,"Khora,_Ghaziabad",Uttar_Pradesh,1,12,0
81097,5165629,61,0,single,rented,no,Aviator,North_Dumdum,West_Bengal,0,12,1
74502,5524586,67,7,single,rented,no,Technical_writer,Karnal,Haryana,7,12,0
8249,7802075,53,18,single,rented,no,Statistician,Ambattur,Tamil_Nadu,7,12,0
37160,9013759,50,10,single,rented,yes,Architect,Hazaribagh,Jharkhand,6,13,1
15343,4426457,76,13,single,rented,yes,Army_officer,Thoothukudi,Tamil_Nadu,4,14,0
62777,4950428,49,18,single,rented,no,Fashion_Designer,Suryapet,Telangana,13,11,0
86940,8370021,40,5,single,rented,no,Technical_writer,Gulbarga,Karnataka,5,14,0
680,9099029,64,9,married,rented,yes,Chartered_Accountant,Bulandshahr,Uttar_Pradesh,7,10,0
94870,5753312,48,5,single,rented,yes,Mechanical_engineer,Tirupati[21][22],Andhra_Pradesh,5,13,0
28745,1337374,52,20,single,rented,yes,Army_officer,Morena,Madhya_Pradesh,9,12,0
41946,4398916,35,6,single,rented,yes,Computer_hardware_engineer,Bhavnagar,Gujarat,4,11,0
19678,206151,68,16,single,owned,no,Architect,Raurkela_Industrial_Township,Odisha,3,12,0
63280,3589702,68,15,single,rented,no,Web_designer,Dhanbad,Jharkhand,5,13,0
74285,3392494,28,6,single,rented,yes,Secretary,Jamshedpur,Jharkhand,6,10,0
20553,6259059,70,8,married,rented,yes,Civil_servant,Chandigarh_city,Chandigarh,8,10,0
61669,4844257,38,11,single,rented,yes,Designer,Ajmer,Rajasthan,4,14,0
60224,1851974,67,8,single,rented,no,Hotel_Manager,Bhatpara,West_Bengal,4,12,0
8405,4283018,74,13,single,rented,no,Lawyer,Junagadh,Gujarat,3,13,0
19154,2704971,62,15,single,rented,no,Chemical_engineer,Nashik,Maharashtra,4,12,0
83414,5659276,66,19,single,rented,no,Analyst,Patiala,Punjab,9,14,0
69943,2461995,65,11,single,rented,no,Computer_operator,Sasaram[30],Bihar,11,11,0
86748,67428,49,12,single,rented,no,Scientist,Vijayanagaram,Andhra_Pradesh,10,11,0
58049,7855247,47,2,single,rented,no,Technician,Patna,Bihar,2,13,0
26588,4753619,56,2,single,rented,no,Graphic_Designer,Vijayawada,Andhra_Pradesh,2,12,0
46764,2829146,63,7,single,rented,yes,Biomedical_Engineer,Darbhanga,Bihar,4,14,0
80316,1655968,46,12,single,rented,no,Chartered_Accountant,Kanpur,Uttar_Pradesh,8,10,0
91172,5732813,54,2,single,rented,yes,Geologist,Karnal,Haryana,2,13,0
81214,4421612,79,20,single,rented,no,Firefighter,Rohtak,Haryana,8,11,0
88355,242890,78,12,single,rented,no,Scientist,Karnal,Haryana,3,10,0
9117,983168,69,15,single,rented,yes,Physician,North_Dumdum,West_Bengal,8,11,0
6673,1923707,40,16,single,rented,no,Design_Engineer,Bellary,Karnataka,4,12,0
40468,4783607,67,19,single,rented,no,Consultant,Howrah,West_Bengal,7,13,1
90870,642884,72,18,single,rented,no,Biomedical_Engineer,Thane,Maharashtra,4,12,0
86947,5397462,39,12,single,rented,yes,Fashion_Designer,Gulbarga,Karnataka,12,13,0
33866,4865437,47,6,single,rented,yes,Physician,Ahmedabad,Gujarat,4,11,0
23645,9543081,38,4,single,rented,no,Mechanical_engineer,Cuttack,Odisha,4,13,0
65145,3983388,51,16,single,rented,no,Technical_writer,Hospet,Karnataka,5,14,0
3300,2499018,24,15,single,rented,no,Magistrate,Motihari[34],Bihar,8,13,1
94151,8783890,34,9,single,rented,no,Consultant,Karimnagar,Telangana,4,13,0
17599,5844230,44,9,single,rented,no,Computer_hardware_engineer,Ajmer,Rajasthan,9,13,0
1051,7794515,51,2,single,rented,no,Web_designer,Kanpur,Uttar_Pradesh,2,11,1
33474,5713579,53,14,single,rented,no,Air_traffic_controller,Solapur,Maharashtra,10,11,1
85266,6735953,36,19,single,rented,no,Psychologist,Buxar[37],Bihar,12,10,0
76917,7511554,53,4,single,rented,no,Design_Engineer,Amritsar,Punjab,4,11,0
19519,4558531,41,18,single,rented,yes,Consultant,Kollam,Kerala,6,14,0
4801,3052236,70,0,single,rented,yes,Scientist,Jehanabad[38],Bihar,0,10,0
88449,7536411,63,7,single,rented,no,Mechanical_engineer,Vijayawada,Andhra_Pradesh,4,10,0
41872,9350682,42,12,single,rented,no,Librarian,Bhagalpur,Bihar,7,10,0
96662,1598380,48,1,single,rented,yes,Computer_hardware_engineer,Jalandhar,Punjab,1,11,0
34963,5752584,30,5,single,rented,no,Politician,Bihar_Sharif,Bihar,4,11,0
53961,1669654,61,3,single,rented,no,Chemical_engineer,Raebareli,Uttar_Pradesh,3,12,0
81812,5238806,65,3,single,rented,no,Police_officer,Ramagundam[27],Telangana,3,12,1
